id,organization_id,url,type,species,breeds,colors,age,gender,size,coat,attributes,environment,tags,name,description,organization_animal_id,photos,primary_photo_cropped,videos,status,status_changed_at,published_at,distance,contact,_links
31203476,WA444,https://www.petfinder.com/cat/rembrandt-and-vermeer-31203476/wa/tacoma/genevieve-g-animal-advocacy-wa444/?referrer_id=9af86a2f-a205-4687-8203-bf7f8bda3681,Cat,Cat,"{'primary': 'Domestic Short Hair', 'secondary': 'Tabby', 'mixed': True, 'unknown': False}","{'primary': 'Tabby (Gray / Blue / Silver)', 'secondary': None, 'tertiary': None}",Adult,Male,Medium,,"{'spayed_neutered': True, 'house_trained': True, 'declawed': False, 'special_needs': True, 'shots_current': True}","{'children': None, 'dogs': None, 'cats': None}",[],Rembrandt and Vermeer,Rembrandt and Vermeer are smoke and silver tabby brothers who were adopted as kittens in 2009 and returned to GGAA....,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31203476/2/?bust=1435766137&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31203476/2/?bust=1435766137&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31203476/2/?bust=1435766137&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31203476/2/?bust=1435766137'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31203476/1/?bust=1453739732&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31203476/1/?bust=1453739732&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31203476/1/?bust=1453739732&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31203476/1/?bust=1453739732'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31203476/3/?bust=1435766137&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31203476/3/?bust=1435766137&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31203476/3/?bust=1435766137&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31203476/3/?bust=1435766137'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31203476/2/?bust=1435766137&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31203476/2/?bust=1435766137&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31203476/2/?bust=1435766137&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31203476/2/?bust=1435766137'}",[],adopted,2016-03-31T13:45:41+0000,2015-01-08T21:55:06+0000,7.744,"{'email': 'gganimaladvocacy@gmail.com', 'phone': None, 'address': {'address1': '1624 Tacoma Avenue', 'address2': None, 'city': 'Tacoma', 'state': 'WA', 'postcode': '98402', 'country': 'US'}}","{'self': {'href': '/v2/animals/31203476'}, 'type': {'href': '/v2/types/cat'}, 'organization': {'href': '/v2/organizations/wa444'}}"
31160929,WA433,https://www.petfinder.com/cat/cindy-wilson-adopted-31160929/wa/redmond/motley-zoo-animal-rescue-wa433/?referrer_id=9af86a2f-a205-4687-8203-bf7f8bda3681,Cat,Cat,"{'primary': 'Domestic Short Hair', 'secondary': None, 'mixed': True, 'unknown': False}","{'primary': 'Gray / Blue / Silver', 'secondary': None, 'tertiary': None}",Baby,Female,Small,Short,"{'spayed_neutered': True, 'house_trained': True, 'declawed': False, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Cindy Wilson - ADOPTED!,"**ADOPTED** Thank you to everyone who wanted to provide Cindy with a loving home! Unless otherwise requested, any adoption applications...",,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31160929/1/?bust=1420451518&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31160929/1/?bust=1420451518&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31160929/1/?bust=1420451518&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31160929/1/?bust=1420451518'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31160929/2/?bust=1420451518&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31160929/2/?bust=1420451518&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31160929/2/?bust=1420451518&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31160929/2/?bust=1420451518'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31160929/3/?bust=1420451519&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31160929/3/?bust=1420451519&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31160929/3/?bust=1420451519&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31160929/3/?bust=1420451519'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31160929/1/?bust=1420451518&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31160929/1/?bust=1420451518&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31160929/1/?bust=1420451518&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31160929/1/?bust=1420451518'}","[{'embed': '<iframe title=""Video"" src=""https://www.youtube.com/embed/PKRez-TvnQs?enablejsapi=1"" frameborder=""0"" allowfullscreen></iframe>'}]",adopted,2015-01-07T09:10:20+0000,2015-01-03T10:54:44+0000,2.2642,"{'email': 'adopt@motleyzoo.org', 'phone': '(206) 453-8480', 'address': {'address1': None, 'address2': None, 'city': 'Redmond', 'state': 'WA', 'postcode': '98052', 'country': 'US'}}","{'self': {'href': '/v2/animals/31160929'}, 'type': {'href': '/v2/types/cat'}, 'organization': {'href': '/v2/organizations/wa433'}}"
31160927,WA433,https://www.petfinder.com/cat/kate-pierson-adopted-31160927/wa/redmond/motley-zoo-animal-rescue-wa433/?referrer_id=9af86a2f-a205-4687-8203-bf7f8bda3681,Cat,Cat,"{'primary': 'Domestic Short Hair', 'secondary': None, 'mixed': True, 'unknown': False}","{'primary': 'Gray / Blue / Silver', 'secondary': None, 'tertiary': None}",Baby,Female,Small,Short,"{'spayed_neutered': True, 'house_trained': True, 'declawed': False, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Kate Pierson - ADOPTED!,"**ADOPTED** Thank you to everyone who wanted to provide Kate with a loving home! Unless otherwise requested, any adoption applications...",,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31160927/1/?bust=1420451504&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31160927/1/?bust=1420451504&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31160927/1/?bust=1420451504&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31160927/1/?bust=1420451504'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31160927/2/?bust=1420451505&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31160927/2/?bust=1420451505&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31160927/2/?bust=1420451505&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31160927/2/?bust=1420451505'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31160927/3/?bust=1420451505&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31160927/3/?bust=1420451505&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31160927/3/?bust=1420451505&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31160927/3/?bust=1420451505'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31160927/1/?bust=1420451504&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31160927/1/?bust=1420451504&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31160927/1/?bust=1420451504&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31160927/1/?bust=1420451504'}","[{'embed': '<iframe title=""Video"" src=""https://www.youtube.com/embed/1eYjctxMfb4?enablejsapi=1"" frameborder=""0"" allowfullscreen></iframe>'}]",adopted,2015-01-07T09:10:12+0000,2015-01-03T10:54:24+0000,2.2642,"{'email': 'adopt@motleyzoo.org', 'phone': '(206) 453-8480', 'address': {'address1': None, 'address2': None, 'city': 'Redmond', 'state': 'WA', 'postcode': '98052', 'country': 'US'}}","{'self': {'href': '/v2/animals/31160927'}, 'type': {'href': '/v2/types/cat'}, 'organization': {'href': '/v2/organizations/wa433'}}"
31160925,WA433,https://www.petfinder.com/cat/keith-strickland-adopted-31160925/wa/redmond/motley-zoo-animal-rescue-wa433/?referrer_id=9af86a2f-a205-4687-8203-bf7f8bda3681,Cat,Cat,"{'primary': 'Domestic Short Hair', 'secondary': None, 'mixed': True, 'unknown': False}","{'primary': 'Orange / Red', 'secondary': 'White', 'tertiary': None}",Baby,Male,Small,Short,"{'spayed_neutered': True, 'house_trained': True, 'declawed': False, 'special_needs': False, 'shots_current': False}","{'children': None, 'dogs': None, 'cats': None}",[],Keith Strickland - ADOPTED!,"**ADOPTED** Thank you to everyone who wanted to provide Keith with a loving home! Unless otherwise requested, any adoption applications...",,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31160925/1/?bust=1420451490&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31160925/1/?bust=1420451490&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31160925/1/?bust=1420451490&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31160925/1/?bust=1420451490'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31160925/2/?bust=1420451491&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31160925/2/?bust=1420451491&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31160925/2/?bust=1420451491&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31160925/2/?bust=1420451491'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31160925/3/?bust=1420451491&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31160925/3/?bust=1420451491&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31160925/3/?bust=1420451491&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31160925/3/?bust=1420451491'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31160925/1/?bust=1420451490&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31160925/1/?bust=1420451490&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31160925/1/?bust=1420451490&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31160925/1/?bust=1420451490'}","[{'embed': '<iframe title=""Video"" src=""https://www.youtube.com/embed/IQbdJ5TB7Hc?enablejsapi=1"" frameborder=""0"" allowfullscreen></iframe>'}]",adopted,2015-01-29T09:41:37+0000,2015-01-03T10:54:03+0000,2.2642,"{'email': 'adopt@motleyzoo.org', 'phone': '(206) 453-8480', 'address': {'address1': None, 'address2': None, 'city': 'Redmond', 'state': 'WA', 'postcode': '98052', 'country': 'US'}}","{'self': {'href': '/v2/animals/31160925'}, 'type': {'href': '/v2/types/cat'}, 'organization': {'href': '/v2/organizations/wa433'}}"
31813466,WA119,https://www.petfinder.com/cat/sox-31813466/wa/kirkland/meow-cat-rescue-wa119/?referrer_id=9af86a2f-a205-4687-8203-bf7f8bda3681,Cat,Cat,"{'primary': 'Domestic Short Hair', 'secondary': None, 'mixed': True, 'unknown': False}","{'primary': 'Black & White / Tuxedo', 'secondary': None, 'tertiary': None}",Adult,Male,Medium,,"{'spayed_neutered': True, 'house_trained': True, 'declawed': False, 'special_needs': False, 'shots_current': True}","{'children': None, 'dogs': None, 'cats': None}",[],Sox,"Sox was left behind by his previous owners when they moved.

Sox is a friendly guy who provides head butts...",,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31813466/1/?bust=1427812797&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31813466/1/?bust=1427812797&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31813466/1/?bust=1427812797&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31813466/1/?bust=1427812797'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31813466/1/?bust=1427812797&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31813466/1/?bust=1427812797&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31813466/1/?bust=1427812797&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31813466/1/?bust=1427812797'}",[],adopted,2015-04-07T18:59:29+0000,2015-03-31T14:39:57+0000,1.0456,"{'email': 'info@meowcatrescue.org', 'phone': '(425) 822-6369', 'address': {'address1': '10600 NE 68th, Suite F', 'address2': ""Near Kirkland's PCC"", 'city': 'Kirkland', 'state': 'WA', 'postcode': '98033', 'country': 'US'}}","{'self': {'href': '/v2/animals/31813466'}, 'type': {'href': '/v2/types/cat'}, 'organization': {'href': '/v2/organizations/wa119'}}"
31813437,WA119,https://www.petfinder.com/cat/bebe-bonded-with-bitsy-31813437/wa/kirkland/meow-cat-rescue-wa119/?referrer_id=9af86a2f-a205-4687-8203-bf7f8bda3681,Cat,Cat,"{'primary': 'Domestic Short Hair', 'secondary': None, 'mixed': True, 'unknown': False}","{'primary': 'Orange / Red', 'secondary': None, 'tertiary': None}",Young,Female,Medium,,"{'spayed_neutered': True, 'house_trained': True, 'declawed': False, 'special_needs': False, 'shots_current': True}","{'children': None, 'dogs': None, 'cats': None}",[],Bebe (bonded with Bitsy),"Bebe came from Redmond home where there were too many cats.  

Bebe is a shy girl, but with her more...",,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31813437/1/?bust=1427812459&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31813437/1/?bust=1427812459&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31813437/1/?bust=1427812459&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31813437/1/?bust=1427812459'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31813437/1/?bust=1427812459&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31813437/1/?bust=1427812459&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31813437/1/?bust=1427812459&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31813437/1/?bust=1427812459'}",[],adopted,2015-04-07T18:57:56+0000,2015-03-31T14:34:18+0000,1.0456,"{'email': 'info@meowcatrescue.org', 'phone': '(425) 822-6369', 'address': {'address1': '10600 NE 68th, Suite F', 'address2': ""Near Kirkland's PCC"", 'city': 'Kirkland', 'state': 'WA', 'postcode': '98033', 'country': 'US'}}","{'self': {'href': '/v2/animals/31813437'}, 'type': {'href': '/v2/types/cat'}, 'organization': {'href': '/v2/organizations/wa119'}}"
31813412,WA119,https://www.petfinder.com/cat/adele-31813412/wa/kirkland/meow-cat-rescue-wa119/?referrer_id=9af86a2f-a205-4687-8203-bf7f8bda3681,Cat,Cat,"{'primary': 'Siamese', 'secondary': None, 'mixed': True, 'unknown': False}","{'primary': None, 'secondary': None, 'tertiary': None}",Adult,Female,Medium,,"{'spayed_neutered': True, 'house_trained': True, 'declawed': False, 'special_needs': False, 'shots_current': True}","{'children': None, 'dogs': None, 'cats': None}",[],Adele,"Adele came from the Harbor Association of Volunteers for Animals (HAVA) in Raymond, WA, who rescued her after her previous...",,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31813412/1/?bust=1427812278&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31813412/1/?bust=1427812278&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31813412/1/?bust=1427812278&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31813412/1/?bust=1427812278'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31813412/1/?bust=1427812278&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31813412/1/?bust=1427812278&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31813412/1/?bust=1427812278&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31813412/1/?bust=1427812278'}",[],adopted,2015-04-20T15:27:15+0000,2015-03-31T14:31:18+0000,1.0456,"{'email': 'info@meowcatrescue.org', 'phone': '(425) 822-6369', 'address': {'address1': '10600 NE 68th, Suite F', 'address2': ""Near Kirkland's PCC"", 'city': 'Kirkland', 'state': 'WA', 'postcode': '98033', 'country': 'US'}}","{'self': {'href': '/v2/animals/31813412'}, 'type': {'href': '/v2/types/cat'}, 'organization': {'href': '/v2/organizations/wa119'}}"
31813339,WA119,https://www.petfinder.com/cat/rosie-31813339/wa/kirkland/meow-cat-rescue-wa119/?referrer_id=9af86a2f-a205-4687-8203-bf7f8bda3681,Cat,Cat,"{'primary': 'Domestic Short Hair', 'secondary': None, 'mixed': True, 'unknown': False}","{'primary': 'Black', 'secondary': None, 'tertiary': None}",Adult,Female,Medium,,"{'spayed_neutered': True, 'house_trained': True, 'declawed': False, 'special_needs': False, 'shots_current': True}","{'children': None, 'dogs': None, 'cats': None}",[],Rosie,"Rosie came from the Harbor Association of Volunteers for Animals (HAVA) in Raymond, WA, along with a number of other...",,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31813339/1/?bust=1427812082&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31813339/1/?bust=1427812082&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31813339/1/?bust=1427812082&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31813339/1/?bust=1427812082'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31813339/1/?bust=1427812082&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31813339/1/?bust=1427812082&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31813339/1/?bust=1427812082&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31813339/1/?bust=1427812082'}",[],adopted,2015-10-09T22:59:50+0000,2015-03-31T14:28:02+0000,1.0456,"{'email': 'info@meowcatrescue.org', 'phone': '(425) 822-6369', 'address': {'address1': '10600 NE 68th, Suite F', 'address2': ""Near Kirkland's PCC"", 'city': 'Kirkland', 'state': 'WA', 'postcode': '98033', 'country': 'US'}}","{'self': {'href': '/v2/animals/31813339'}, 'type': {'href': '/v2/types/cat'}, 'organization': {'href': '/v2/organizations/wa119'}}"
31813317,WA119,https://www.petfinder.com/cat/smokey-31813317/wa/kirkland/meow-cat-rescue-wa119/?referrer_id=9af86a2f-a205-4687-8203-bf7f8bda3681,Cat,Cat,"{'primary': 'Domestic Short Hair', 'secondary': None, 'mixed': True, 'unknown': False}","{'primary': 'Gray / Blue / Silver', 'secondary': None, 'tertiary': None}",Adult,Female,Medium,,"{'spayed_neutered': True, 'house_trained': True, 'declawed': False, 'special_needs': False, 'shots_current': True}","{'children': None, 'dogs': None, 'cats': None}",[],Smokey,"Smokey came from the Harbor Association of Volunteers for Animals (HAVA) in Raymond, WA, along with a number of other...",,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31813317/1/?bust=1427811924&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31813317/1/?bust=1427811924&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31813317/1/?bust=1427811924&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31813317/1/?bust=1427811924'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31813317/1/?bust=1427811924&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31813317/1/?bust=1427811924&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31813317/1/?bust=1427811924&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31813317/1/?bust=1427811924'}",[],adopted,2015-04-11T20:49:41+0000,2015-03-31T14:25:24+0000,1.0456,"{'email': 'info@meowcatrescue.org', 'phone': '(425) 822-6369', 'address': {'address1': '10600 NE 68th, Suite F', 'address2': ""Near Kirkland's PCC"", 'city': 'Kirkland', 'state': 'WA', 'postcode': '98033', 'country': 'US'}}","{'self': {'href': '/v2/animals/31813317'}, 'type': {'href': '/v2/types/cat'}, 'organization': {'href': '/v2/organizations/wa119'}}"
31813299,WA119,https://www.petfinder.com/cat/ron-31813299/wa/kirkland/meow-cat-rescue-wa119/?referrer_id=9af86a2f-a205-4687-8203-bf7f8bda3681,Cat,Cat,"{'primary': 'Domestic Short Hair', 'secondary': None, 'mixed': True, 'unknown': False}","{'primary': 'Black & White / Tuxedo', 'secondary': None, 'tertiary': None}",Adult,Male,Large,,"{'spayed_neutered': True, 'house_trained': True, 'declawed': False, 'special_needs': False, 'shots_current': True}","{'children': None, 'dogs': None, 'cats': None}",[],Ron,"Ron came from the Harbor Association of Volunteers for Animals (HAVA) in Raymond, WA, along with a number of other...",,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31813299/1/?bust=1427811708&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31813299/1/?bust=1427811708&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31813299/1/?bust=1427811708&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31813299/1/?bust=1427811708'}]","{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31813299/1/?bust=1427811708&width=300', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31813299/1/?bust=1427811708&width=450', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31813299/1/?bust=1427811708&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/photos/pets/31813299/1/?bust=1427811708'}",[],adopted,2015-04-07T19:00:19+0000,2015-03-31T14:21:48+0000,1.0456,"{'email': 'info@meowcatrescue.org', 'phone': '(425) 822-6369', 'address': {'address1': '10600 NE 68th, Suite F', 'address2': ""Near Kirkland's PCC"", 'city': 'Kirkland', 'state': 'WA', 'postcode': '98033', 'country': 'US'}}","{'self': {'href': '/v2/animals/31813299'}, 'type': {'href': '/v2/types/cat'}, 'organization': {'href': '/v2/organizations/wa119'}}"
