id,name,email,phone,url,website,mission_statement,photos,distance,address.address1,address.address2,address.city,address.state,address.postcode,address.country,hours.monday,hours.tuesday,hours.wednesday,hours.thursday,hours.friday,hours.saturday,hours.sunday,adoption.policy,adoption.url,social_media.facebook,social_media.twitter,social_media.youtube,social_media.instagram,social_media.pinterest,organization_id
WA682,Kuddles and Scales Rescue,kuddlesandscales@gmail.com,(971) 297-6180,https://www.petfinder.com/member/us/wa/bonney-lake/kuddles-and-scales-rescue-wa682/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,https://Kuddlesandscales.wordpress.com,"We are devoted to the health, happiness, and overall well-being of all creatures great and small.","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49547/1/?bust=1570045077&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49547/1/?bust=1570045077&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49547/1/?bust=1570045077&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49547/1/?bust=1570045077'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49547/2/?bust=1570045078&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49547/2/?bust=1570045078&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49547/2/?bust=1570045078&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49547/2/?bust=1570045078'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49547/3/?bust=1570045079&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49547/3/?bust=1570045079&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49547/3/?bust=1570045079&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49547/3/?bust=1570045079'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49547/4/?bust=1570045079&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49547/4/?bust=1570045079&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49547/4/?bust=1570045079&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49547/4/?bust=1570045079'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49547/5/?bust=1570045080&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49547/5/?bust=1570045080&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49547/5/?bust=1570045080&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49547/5/?bust=1570045080'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49547/6/?bust=1570045080&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49547/6/?bust=1570045080&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49547/6/?bust=1570045080&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49547/6/?bust=1570045080'}]",,,,Bonney Lake,WA,98391,US,,,,,,,,,,https://www.facebook.com/KAndSRescue,,,,,wa682
WA669,Binky Bunny Tales Rescue,jenlynlowe@yahoo.com,(253) 651-4462,https://www.petfinder.com/member/us/wa/puyallup/binky-bunny-tales-rescue-wa669/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,http://binkybunnytalesrescue.com,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48522/1/?bust=1538256373&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48522/1/?bust=1538256373&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48522/1/?bust=1538256373&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48522/1/?bust=1538256373'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48522/2/?bust=1538257595&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48522/2/?bust=1538257595&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48522/2/?bust=1538257595&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48522/2/?bust=1538257595'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48522/3/?bust=1538257596&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48522/3/?bust=1538257596&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48522/3/?bust=1538257596&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48522/3/?bust=1538257596'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48522/4/?bust=1538257596&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48522/4/?bust=1538257596&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48522/4/?bust=1538257596&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48522/4/?bust=1538257596'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48522/5/?bust=1538257597&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48522/5/?bust=1538257597&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48522/5/?bust=1538257597&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48522/5/?bust=1538257597'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48522/6/?bust=1538257597&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48522/6/?bust=1538257597&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48522/6/?bust=1538257597&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48522/6/?bust=1538257597'}]",,,,Puyallup,WA,98375,US,,,,,,,,,,,,,,,wa669
WA701,Zitch Hamster Rescue,zitchhamsterrescue@gmail.com,(360) 989-6803,https://www.petfinder.com/member/us/wa/vancouver/zitch-hamster-rescue-wa701/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,,"Here at Zitch Hamster Rescue, I strive to be an advocate for the little guys. I take them out of...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50430/1/?bust=1598567110&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50430/1/?bust=1598567110&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50430/1/?bust=1598567110&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50430/1/?bust=1598567110'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50430/2/?bust=1598567111&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50430/2/?bust=1598567111&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50430/2/?bust=1598567111&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50430/2/?bust=1598567111'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50430/3/?bust=1598567113&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50430/3/?bust=1598567113&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50430/3/?bust=1598567113&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50430/3/?bust=1598567113'}]",,,,Vancouver,WA,98662,US,,,,,,,,,,,,,https://instagram.com/nicoleshamsters/,,wa701
WA77,Friends of the Animals Foundation,info@fafseattle.org,(206) 719-4864  ,https://www.petfinder.com/member/us/wa/seattle/friends-of-the-animals-foundation-wa77/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,,"Visit our website http://www.fafseattle.org to learn more about us and the work we do.


	Be sure to follow us on ...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39543/1/?bust=1512001939&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39543/1/?bust=1512001939&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39543/1/?bust=1512001939&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39543/1/?bust=1512001939'}]",,P.O. Box 16308,,Seattle,WA,98125,US,,,,,,,,Check our Event List (on the right) to see when and where we will be having adoption days. Also follow...,,,,,,,wa77
WA169,Animals In Need,regina@animalsinneed.net,360 675-2785,https://www.petfinder.com/member/us/wa/oak-harbor/animals-in-need-wa169/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,,,[],,P.O. Box 1556,,Oak Harbor,WA,98277,US,,,,,,,,,,,,,,,wa169
WA167,Pasados Safe Haven,Adoption@pasadosafehaven.org,(360) 793-9393,https://www.petfinder.com/member/us/wa/sultan/pasados-safe-haven-wa167/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,http://www.pasadosafehaven.org/adopt/,"Pasado’s Safe Haven was founded in 1997 in honor of “Pasado“, a beloved donkey who was killed by three teenage...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39279/1/?bust=1512001197&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39279/1/?bust=1512001197&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39279/1/?bust=1512001197&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39279/1/?bust=1512001197'}]",,PO Box 171,,Sultan,WA,98294,US,,,,,,,,"Steps to starting the adoption process at Pasado’s Safe Haven:

View adoptable animals to find one or more who may...",https://pasadosafehaven.wufoo.com/forms/r1fct2l200rr7cy/,https://www.facebook.com/pasadosafehaven/,,,https://www.instagram.com/pasados/,,wa167
WA403,Wags To Riches Animal Rescue and Sanctuary,wagsvolunteer@hotmail.com,509-453-4155  ,https://www.petfinder.com/member/us/wa/union-gap/wags-to-riches-animal-rescue-and-sanctuary-wa403/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,,,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39440/2/?bust=1512001328&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39440/2/?bust=1512001328&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39440/2/?bust=1512001328&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39440/2/?bust=1512001328'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39440/1/?bust=1497591193&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39440/1/?bust=1497591193&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39440/1/?bust=1497591193&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39440/1/?bust=1497591193'}]",,PO Box 3177,,Union Gap,WA,98903,US,,,,,,,,,,,,,,,wa403
WA422,Northwest German Shepherd Rescue,info@northwestgermanshepherd.org,,https://www.petfinder.com/member/us/wa/bothell/northwest-german-shepherd-rescue-wa422/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,http://www.northwestgermanshepherd.org,Northwest German Shepherd Rescue  is an all-volunteer nonprofit organization run solely on adoption fees and donations. The rescue serves German...,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39454/3/?bust=1586273458&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39454/3/?bust=1586273458&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39454/3/?bust=1586273458&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39454/3/?bust=1586273458'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39454/1/?bust=1506368700&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39454/1/?bust=1506368700&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39454/1/?bust=1506368700&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39454/1/?bust=1506368700'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39454/2/?bust=1512001346&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39454/2/?bust=1512001346&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39454/2/?bust=1512001346&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39454/2/?bust=1512001346'}]",,,,Bothell,WA,98041,US,,,,,,,,http://www.northwestgermanshepherd.org/adoption-process.html,http://www.northwestgermanshepherd.org/adoption-application.html,,,,,,wa422
WA149,Puget Sound Rescue,pugetsoundrescue@hotmail.com,,https://www.petfinder.com/member/us/wa/auburn/puget-sound-rescue-wa149/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,https://www.pugetsoundrescue.org,,[],,,,Auburn,WA,98092,US,,,,,,,,,http://www.pugetsoundrescue.org/application.html,https://www.facebook.com/PugetSoundRescue/,,,https://www.instagram.com/pugetsoundrescue/,,wa149
WA350,National English Shepherd Rescue,nesrinfo@yahoo.com,,https://www.petfinder.com/member/us/wa/olalla/national-english-shepherd-rescue-wa350/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,http://nesr.info/,"National English Shepherd Rescue&#039;s mission is to see that no English Shepherd is unwanted, unloved, or destroyed for want of...",[],,"24300 Chenal Parkway #1 Little Rock, AR 72223",(admin only; dogs fostered nationwide),Olalla,WA,98359,US,,,,,,,,,,,,,,,wa350
WA575,Royal Hounds Greyhound Adoption,info@royalhounds.org,,https://www.petfinder.com/member/us/wa/seattle/royal-hounds-greyhound-adoption-wa575/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,http://royalhounds.org/,"A New group of greyhounds are arriving January 26, 2019.

We facilitate the placement and adoption process of ex-racing Greyhounds...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/42998/2/?bust=1512001643&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/42998/2/?bust=1512001643&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/42998/2/?bust=1512001643&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/42998/2/?bust=1512001643'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/42998/1/?bust=1498268294&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/42998/1/?bust=1498268294&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/42998/1/?bust=1498268294&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/42998/1/?bust=1498268294'}]",,,,Seattle,WA,98104,US,,,,,,,,"1.  Visit http://www.royalhounds.org

2. Fill out an application http://www.royalhounds.org/adoption-application.html

3. You will be matched with a greyhound to fit your...",http://www.royalhounds.org/adoption-application.html,,,,,,wa575
WA593,Misspits Rescue,adoptions@misspitsrescue.org,,https://www.petfinder.com/member/us/wa/oakville/misspits-rescue-wa593/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,http://www.misspitsrescue.org,"Visit Our Website: http://www.misspitsrescue.org

	

	Visit Us On Facebook: www.facebook.com/misspits.rescue.wa


	Follow Us On Twitter: https://twitter.com/MisspitsRescue



	Misspits Rescue is a foster based...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44000/4/?bust=1567314840&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44000/4/?bust=1567314840&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44000/4/?bust=1567314840&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44000/4/?bust=1567314840'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44000/1/?bust=1507132520&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44000/1/?bust=1507132520&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44000/1/?bust=1507132520&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44000/1/?bust=1507132520'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44000/2/?bust=1518984908&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44000/2/?bust=1518984908&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44000/2/?bust=1518984908&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/44000/2/?bust=1518984908'}]",,,,Oakville,WA,98568,US,,,,,,,,"Misspits Rescue takes in dogs from various sources including local shelters and owner surrenders. All dogs are current on shots, ...",,,,,,,wa593
WA283,"Greyhound Pets, Inc.",fastpaws1998@gmail.com,(206) 718-0475,https://www.petfinder.com/member/us/wa/woodinville/greyhound-pets-inc-wa283/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,http://www.greyhoundpetsinc.org,"Greyhound Pets, Inc. is a section 501(c)(3) nonprofit organization, dedicated to the welfare of greyhounds and greyhound mixes, serving the...","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39351/1/?bust=1512573850&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39351/1/?bust=1512573850&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39351/1/?bust=1512573850&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39351/1/?bust=1512573850'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39351/2/?bust=1512581293&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39351/2/?bust=1512581293&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39351/2/?bust=1512581293&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39351/2/?bust=1512581293'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39351/3/?bust=1512581294&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39351/3/?bust=1512581294&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39351/3/?bust=1512581294&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39351/3/?bust=1512581294'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39351/4/?bust=1512581294&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39351/4/?bust=1512581294&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39351/4/?bust=1512581294&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39351/4/?bust=1512581294'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39351/5/?bust=1512581296&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39351/5/?bust=1512581296&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39351/5/?bust=1512581296&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39351/5/?bust=1512581296'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39351/6/?bust=1512581297&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39351/6/?bust=1512581297&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39351/6/?bust=1512581297&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/39351/6/?bust=1512581297'}]",,PO Box 891,,Woodinville,WA,98072,US,,,,,,,,"Please see our FAQ on how to adopt:
https://www.greyhoundpetsinc.org/learn/greyhound-faqs/",https://www.greyhoundpetsinc.org/adopt/adoption-guide/,https://www.facebook.com/Greyhound-Pets-Inc-90380223427/,https://twitter.com/GPIGreyhounds,,https://www.instagram.com/Greyhoundpetsinc/,https://www.pinterest.com/greyhoundpets/,wa283
WA688,The Pittie Project PNW,pnwpack@gmail.com,(509) 540-2945,https://www.petfinder.com/member/us/wa/ferndale/the-pittie-project-pnw-wa688/?referrer_id=2f113f8e-5c9f-4549-8db9-e9e1309fd172,,Here at The Pittie Project we focus on giving Pitties their second chance at the life they&#039;ve always deserved! We...,"[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49839/2/?bust=1597734287&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49839/2/?bust=1597734287&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49839/2/?bust=1597734287&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/49839/2/?bust=1597734287'}]",,,,Ferndale,WA,98248,US,,,,,,,,,,https://www.facebook.com/pnwpittieproject/,,,https://www.instagram.com/thepittieprojectpnw/,,wa688
